hmm
Τηλέμαχος,Telemachus,0.994455
Ἄρτεμις,Artemis,0.994025
Φήμιος,Phemius,0.993496
ἐμός,my,0.988959
πᾶς,all,0.979403
Καλυψώ,Calypso,0.97484
Ὀδυσσεύς,Odysseus,0.974769
ἠγάθεος,sacred,0.973836
αἴθρη,surround,0.97376
αἴξ,goats,0.96786
Μενέλαος,Menelaus,0.966443
πρῶτος,first,0.962562
οἶνος,wine,0.959552
ὅθι,where,0.950606
καί,and,0.949901
θέρος,summer,0.942706
Ἀπόλλων,Apollo,0.941617
ὀρεσιτρόφος,Forth,0.937099
Ἥφαιστος,Hephaestus,0.934465
ἐν,in,0.932548
ἐκ,from,0.931538
κλυτός,glorious,0.931004
Ἀλκίνοος,Alcinous,0.930708
τε,and,0.927364
θάνατος,death,0.923994
ἠδέ,and,0.917755
ἀπό,from,0.910064
Ζεύς,Zeus,0.906636
ὕδωρ,water,0.904561
περιγνάμπτω,current,0.903813
θεά,goddess,0.899623
εὐρύχορος,spacious,0.898813
εὐπλόκαμος,fairtressed,0.898487
ἄκμων,anvil,0.891616
ἄτερ,he,0.889502
ὑπό,beneath,0.889172
Ποσειδεών,Poseidon,0.886609
ἀντίθεος,godlike,0.88635
ἀαγής,unbroken,0.885184
πῦρ,fire,0.882905
μέλας,black,0.882226
Ἀθήνη,Athena,0.874837
νύξ,night,0.871495
γάλα,milk,0.871303
οὔτι,nor,0.870548
εἰς,to,0.867346
ὀβελός,spitted,0.86125
παραπλήξ,harbors,0.86028
νεκρός,dead,0.85904
σύν,with,0.858643
